Date,Product Name & Brand,Past Week Sales,Weather Pattern,Event,Event_Impact_Level,Promotions (Discount),Competitor Action (Discount),Advertising,Economic Indicator,Store Location,Sales in Week (Target)
09-07-2023,Haldiram's Namkeen,2888,Rainy,Durga Puja,3,20,20,Medium,4,Vijayawada,3237
09-07-2023,Chyawanprash,2541,Sunny,Durga Puja,3,0,10,High,4,Vijayawada,2607
16-07-2023,Basmati Rice,2422,Windy,Onam,2,15,20,Medium,4,Karimnagar,2622
16-07-2023,Turmeric Powder,2439,Windy,Onam,2,15,15,Medium,3,Amravati,2583
16-07-2023,Red Chilli Powder,2313,Windy,Onam,2,10,5,Low,4,Vijayawada,2555
16-07-2023,Cumin Seeds,2386,Rainy,Onam,2,10,0,Medium,3,Meerut,2641
16-07-2023,Coriander Powder,1745,Windy,Onam,2,20,5,High,4,Indore,2082
16-07-2023,Garam Masala,2229,Sunny,Onam,2,5,15,High,4,Visakhapatnam ,2227
16-07-2023,Toor Dal,1992,Cloudy,Onam,2,20,20,High,3,Indore,2140
16-07-2023,Chana Dal,2030,Cloudy,Onam,2,5,0,Low,4,Aurangabad,2206
16-07-2023,Urad Dal,2667,Windy,Onam,2,15,20,Medium,4,Indore,2824
16-07-2023,Moong Dal,1366,Sunny,Onam,2,15,20,High,5,Rajahmundry,1563
16-07-2023,Jaggery,1774,Windy,Onam,2,15,10,High,5,Vijayawada,2024
16-07-2023,Ghee,1520,Cloudy,Onam,2,5,5,High,4,Hyderabad,1592
16-07-2023,Paneer,2907,Cloudy,Onam,2,0,20,Medium,3,Vijayawada,2884
16-07-2023,Coconut Oil,1323,Sunny,Onam,2,10,10,Medium,5,Karimnagar,1519
16-07-2023,Mustard Oil,2045,Cloudy,Onam,2,0,5,High,4,Meerut,2022
16-07-2023,Aam Papad,2797,Sunny,Onam,2,5,10,Medium,4,Zirakpur,2903
16-07-2023,Mango Pickle,1712,Windy,Onam,2,20,10,Medium,4,Indore,1972
16-07-2023,Papad,1711,Sunny,Onam,2,0,5,Medium,5,Aurangabad,1786
16-07-2023,Idli Rice,1256,Rainy,Onam,2,15,20,High,5,Amritsar,1338
16-07-2023,Sambar Powder,1297,Windy,Onam,2,20,0,Medium,3,Indore,1594
16-07-2023,Aloo Bhujia,1436,Windy,Onam,2,10,5,High,5,Jalandhar,1564
16-07-2023,Kaju Katli,1941,Cloudy,Onam,2,0,10,Medium,5,Visakhapatnam ,2042
16-07-2023,Besan,2325,Cloudy,Onam,2,10,10,High,3,Aurangabad,2412
16-07-2023,Aata (Wheat Flour),1747,Cloudy,Onam,2,20,10,Medium,5,Indore,2023
16-07-2023,Mango Juice,1443,Sunny,Onam,2,15,20,Low,3,Amravati,1605
16-07-2023,Lemon Pickle,2797,Sunny,Onam,2,5,20,Low,4,Ludhiana,2861
16-07-2023,Coconut Chutney,2415,Sunny,Onam,2,15,0,High,4,Ludhiana,2574
16-07-2023,Rasgulla,1920,Sunny,Onam,2,0,10,High,4,Jalandhar,2046
16-07-2023,Gulab Jamun Mix,1217,Sunny,Onam,2,10,15,High,3,Amravati,1297
16-07-2023,Lassi,1844,Sunny,Onam,2,15,20,Medium,5,Indore,2073
16-07-2023,Bhel Puri Mix,2500,Rainy,Onam,2,15,15,High,4,Guntur,2649
16-07-2023,Pav Bhaji Masala,1639,Cloudy,Onam,2,20,10,High,5,Amritsar,1843
16-07-2023,Chole Masala,2004,Cloudy,Onam,2,5,0,Low,4,Hyderabad,2130
16-07-2023,Tamarind Paste,1414,Sunny,Onam,2,15,0,Medium,3,Bhopal,1656
16-07-2023,Ready-to-eat Curry Packs,1743,Windy,Onam,2,15,10,High,5,Tirupati,1875
16-07-2023,Parle-G Biscuits,2991,Cloudy,Onam,2,15,20,Low,5,Visakhapatnam ,3152
16-07-2023,Thums Up,1620,Rainy,Onam,2,0,20,High,3,Lucknow,1550
16-07-2023,Frooti,2676,Windy,Onam,2,5,10,Medium,3,Zirakpur,2831
16-07-2023,Hajmola Tablets,1838,Sunny,Onam,2,10,10,High,5,Kurnool,2053
16-07-2023,Haldiram's Namkeen,1597,Cloudy,Onam,2,20,20,High,4,Bangalore,1822
16-07-2023,Chyawanprash,1336,Sunny,Onam,2,15,10,Low,4,Indore,1477
23-07-2023,Basmati Rice,1880,Windy,Eid-ul-Adha,3,10,15,Medium,3,Karimnagar,2018
23-07-2023,Turmeric Powder,2204,Windy,Eid-ul-Adha,3,0,10,Medium,4,Tirupati,2296
23-07-2023,Red Chilli Powder,1078,Windy,Eid-ul-Adha,3,5,15,High,3,Jalandhar,1175
23-07-2023,Cumin Seeds,1974,Cloudy,Eid-ul-Adha,3,15,0,High,4,Hyderabad,2179
23-07-2023,Coriander Powder,1181,Rainy,Eid-ul-Adha,3,15,10,Medium,4,Karimnagar,1392
23-07-2023,Garam Masala,1393,Cloudy,Eid-ul-Adha,3,0,5,Medium,5,Zirakpur,1601
23-07-2023,Toor Dal,1648,Sunny,Eid-ul-Adha,3,15,10,Low,5,Karimnagar,1855
23-07-2023,Chana Dal,1038,Cloudy,Eid-ul-Adha,3,10,15,High,4,Rajahmundry,1149
23-07-2023,Urad Dal,2077,Cloudy,Eid-ul-Adha,3,10,0,High,5,Tirupati,2398
23-07-2023,Moong Dal,1022,Cloudy,Eid-ul-Adha,3,5,0,Medium,4,Aurangabad,1167
23-07-2023,Jaggery,2957,Cloudy,Eid-ul-Adha,3,0,20,High,5,Hyderabad,3068
23-07-2023,Ghee,2890,Windy,Eid-ul-Adha,3,15,0,High,4,Amravati,3173
23-07-2023,Paneer,1314,Sunny,Eid-ul-Adha,3,15,10,High,4,Tirupati,1640
23-07-2023,Coconut Oil,2402,Rainy,Eid-ul-Adha,3,5,10,Medium,4,Bhopal,2641
23-07-2023,Mustard Oil,1203,Cloudy,Eid-ul-Adha,3,15,20,Low,4,Meerut,1342
23-07-2023,Aam Papad,1302,Rainy,Eid-ul-Adha,3,5,20,High,5,Vijayawada,1307
23-07-2023,Mango Pickle,2535,Windy,Eid-ul-Adha,3,5,15,High,5,Rajahmundry,2736
23-07-2023,Papad,1822,Windy,Eid-ul-Adha,3,20,5,High,4,Amravati,2175
23-07-2023,Idli Rice,2926,Windy,Eid-ul-Adha,3,20,20,High,3,Amravati,3202
23-07-2023,Sambar Powder,2815,Sunny,Eid-ul-Adha,3,20,0,High,4,Kota,3075
23-07-2023,Aloo Bhujia,2558,Windy,Eid-ul-Adha,3,10,15,Low,3,Jalandhar,2715
23-07-2023,Kaju Katli,2866,Sunny,Eid-ul-Adha,3,0,15,Medium,5,Kota,2999
23-07-2023,Besan,2894,Rainy,Eid-ul-Adha,3,5,0,High,4,Ludhiana,3189
23-07-2023,Aata (Wheat Flour),1804,Sunny,Eid-ul-Adha,3,5,20,High,3,Kurnool,1884
23-07-2023,Mango Juice,2320,Windy,Eid-ul-Adha,3,10,20,Low,4,Karimnagar,2567
23-07-2023,Lemon Pickle,1358,Sunny,Eid-ul-Adha,3,10,10,Low,5,Hyderabad,1651
23-07-2023,Coconut Chutney,2596,Windy,Eid-ul-Adha,3,5,0,Low,3,Vijayawada,2787
23-07-2023,Rasgulla,1626,Sunny,Eid-ul-Adha,3,0,0,High,3,Hyderabad,1681
23-07-2023,Gulab Jamun Mix,2356,Cloudy,Eid-ul-Adha,3,15,10,Low,3,Tirupati,2606
23-07-2023,Lassi,1717,Sunny,Eid-ul-Adha,3,15,10,Medium,3,Visakhapatnam ,1897
23-07-2023,Bhel Puri Mix,1820,Rainy,Eid-ul-Adha,3,20,15,Low,4,Amravati,2139
23-07-2023,Pav Bhaji Masala,1716,Rainy,Eid-ul-Adha,3,20,15,Medium,3,Aurangabad,2008
23-07-2023,Chole Masala,1467,Rainy,Eid-ul-Adha,3,0,5,High,5,Zirakpur,1652
23-07-2023,Tamarind Paste,2167,Windy,Eid-ul-Adha,3,15,0,Low,4,Lucknow,2382
23-07-2023,Ready-to-eat Curry Packs,1352,Sunny,Eid-ul-Adha,3,15,10,Low,5,Visakhapatnam ,1567
23-07-2023,Parle-G Biscuits,1557,Cloudy,Eid-ul-Adha,3,15,5,Medium,4,Meerut,1844
23-07-2023,Thums Up,1376,Sunny,Eid-ul-Adha,3,20,5,Low,5,Ludhiana,1728
23-07-2023,Frooti,2629,Windy,Eid-ul-Adha,3,10,10,High,3,Lucknow,2776
23-07-2023,Hajmola Tablets,1400,Windy,Eid-ul-Adha,3,15,15,Low,5,Lucknow,1564
23-07-2023,Haldiram's Namkeen,2656,Sunny,Eid-ul-Adha,3,0,15,High,3,Amravati,2704
23-07-2023,Chyawanprash,1022,Windy,Eid-ul-Adha,3,15,15,High,5,Kurnool,1301
30-07-2023,Basmati Rice,2623,Sunny,Navratri,3,0,5,Medium,3,Ludhiana,2800
30-07-2023,Turmeric Powder,1738,Cloudy,Navratri,3,10,20,Medium,4,Meerut,1893
30-07-2023,Red Chilli Powder,1267,Windy,Navratri,3,15,5,Medium,5,Amritsar,1611
30-07-2023,Cumin Seeds,2164,Rainy,Navratri,3,10,15,High,3,Tirupati,2384
30-07-2023,Coriander Powder,1699,Cloudy,Navratri,3,0,20,Low,4,Jalandhar,1778
30-07-2023,Garam Masala,2346,Rainy,Navratri,3,10,10,High,4,Guntur,2501
30-07-2023,Toor Dal,2838,Rainy,Navratri,3,20,15,Medium,4,Kurnool,3069
30-07-2023,Chana Dal,2895,Cloudy,Navratri,3,5,5,Low,4,Tirupati,3053
30-07-2023,Urad Dal,2088,Rainy,Navratri,3,5,5,Low,5,Aurangabad,2196
30-07-2023,Moong Dal,1148,Rainy,Navratri,3,5,20,Low,5,Amritsar,1235
30-07-2023,Jaggery,2309,Rainy,Navratri,3,15,15,Medium,3,Bhopal,2559
30-07-2023,Ghee,1310,Windy,Navratri,3,15,20,High,5,Amritsar,1433
30-07-2023,Paneer,1320,Windy,Navratri,3,5,5,Medium,4,Ludhiana,1469
30-07-2023,Coconut Oil,2721,Rainy,Navratri,3,10,20,Low,3,Vijayawada,2824
30-07-2023,Mustard Oil,2161,Cloudy,Navratri,3,15,20,High,5,Hyderabad,2447
30-07-2023,Aam Papad,2439,Cloudy,Navratri,3,15,5,Medium,4,Kota,2639
30-07-2023,Mango Pickle,1848,Sunny,Navratri,3,20,5,Medium,4,Vijayawada,2230
30-07-2023,Papad,1801,Rainy,Navratri,3,15,10,Low,4,Hyderabad,2060
30-07-2023,Idli Rice,1355,Sunny,Navratri,3,0,15,Low,5,Amravati,1453
30-07-2023,Sambar Powder,1145,Sunny,Navratri,3,15,0,Low,4,Indore,1450
30-07-2023,Aloo Bhujia,2030,Rainy,Navratri,3,0,10,Medium,5,Kurnool,2226
30-07-2023,Kaju Katli,1164,Sunny,Navratri,3,10,20,High,5,Rajahmundry,1338
30-07-2023,Besan,2601,Windy,Navratri,3,5,20,Low,3,Amravati,2630
30-07-2023,Aata (Wheat Flour),1201,Windy,Navratri,3,15,5,High,3,Meerut,1527
30-07-2023,Mango Juice,2425,Sunny,Navratri,3,15,20,Low,3,Bhopal,2612
30-07-2023,Lemon Pickle,1539,Windy,Navratri,3,0,5,High,3,Aurangabad,1598
30-07-2023,Coconut Chutney,1392,Sunny,Navratri,3,5,0,Medium,3,Hyderabad,1679
30-07-2023,Rasgulla,2529,Rainy,Navratri,3,10,0,Low,3,Meerut,2828
30-07-2023,Gulab Jamun Mix,2925,Rainy,Navratri,3,15,0,High,3,Jalandhar,3243
30-07-2023,Lassi,1224,Rainy,Navratri,3,0,15,Low,3,Aurangabad,1249
30-07-2023,Bhel Puri Mix,2465,Sunny,Navratri,3,5,0,Medium,3,Guntur,2578
30-07-2023,Pav Bhaji Masala,2231,Windy,Navratri,3,20,5,Low,4,Bhopal,2506
30-07-2023,Chole Masala,1849,Cloudy,Navratri,3,5,20,Low,5,Indore,1858
30-07-2023,Tamarind Paste,2088,Rainy,Navratri,3,5,0,High,3,Kota,2202
30-07-2023,Ready-to-eat Curry Packs,1104,Windy,Navratri,3,20,15,Medium,5,Bhopal,1312
30-07-2023,Parle-G Biscuits,2289,Windy,Navratri,3,0,5,High,3,Lucknow,2495
30-07-2023,Thums Up,2776,Sunny,Navratri,3,20,0,Low,5,Visakhapatnam ,3053
30-07-2023,Frooti,1908,Sunny,Navratri,3,10,0,Low,4,Rajahmundry,2199
30-07-2023,Hajmola Tablets,2343,Windy,Navratri,3,5,10,Low,5,Kurnool,2423
30-07-2023,Haldiram's Namkeen,1314,Rainy,Navratri,3,0,5,Low,3,Amravati,1516
30-07-2023,Chyawanprash,2316,Cloudy,Navratri,3,0,10,Low,4,Zirakpur,2444
06-08-2023,Basmati Rice,1981,Windy,Regional Festival,2,5,0,High,3,Bhopal,2064
06-08-2023,Turmeric Powder,2567,Cloudy,Regional Festival,2,5,5,Medium,4,Kurnool,2697
06-08-2023,Red Chilli Powder,2550,Windy,Regional Festival,2,0,20,Medium,3,Rajahmundry,2502
06-08-2023,Cumin Seeds,2189,Windy,Regional Festival,2,5,20,Medium,5,Karimnagar,2261
06-08-2023,Coriander Powder,2848,Sunny,Regional Festival,2,10,15,Low,4,Kurnool,3050
06-08-2023,Garam Masala,2694,Cloudy,Regional Festival,2,5,0,Medium,5,Kota,2785
06-08-2023,Toor Dal,2903,Sunny,Regional Festival,2,20,15,Medium,5,Bhopal,3130
06-08-2023,Chana Dal,2854,Rainy,Regional Festival,2,20,10,Low,4,Amravati,3078
06-08-2023,Urad Dal,1567,Cloudy,Regional Festival,2,0,10,High,4,Rajahmundry,1538
06-08-2023,Moong Dal,2070,Rainy,Regional Festival,2,5,5,Low,5,Vijayawada,2107
06-08-2023,Jaggery,1680,Cloudy,Regional Festival,2,0,15,Low,5,Aurangabad,1635
06-08-2023,Ghee,2119,Windy,Regional Festival,2,10,0,Medium,4,Aurangabad,2400
06-08-2023,Paneer,1329,Cloudy,Regional Festival,2,15,20,Low,3,Indore,1561
06-08-2023,Coconut Oil,1395,Rainy,Regional Festival,2,5,10,Medium,4,Bhopal,1439
06-08-2023,Mustard Oil,2704,Windy,Regional Festival,2,10,5,High,3,Amravati,2973
06-08-2023,Aam Papad,2849,Windy,Regional Festival,2,5,0,Medium,5,Tirupati,3002
06-08-2023,Mango Pickle,1018,Cloudy,Regional Festival,2,5,0,High,3,Kota,1267
06-08-2023,Papad,2488,Rainy,Regional Festival,2,10,10,High,4,Indore,2682
06-08-2023,Idli Rice,2299,Rainy,Regional Festival,2,0,20,Low,5,Lucknow,2233
06-08-2023,Sambar Powder,2070,Cloudy,Regional Festival,2,10,15,High,4,Meerut,2188
06-08-2023,Aloo Bhujia,1380,Windy,Regional Festival,2,10,20,High,3,Karimnagar,1452
06-08-2023,Kaju Katli,1105,Windy,Regional Festival,2,0,20,Medium,4,Bhopal,1081
06-08-2023,Besan,2100,Windy,Regional Festival,2,5,10,High,3,Hyderabad,2176
06-08-2023,Aata (Wheat Flour),1141,Cloudy,Regional Festival,2,20,5,Low,3,Aurangabad,1440
06-08-2023,Mango Juice,1652,Windy,Regional Festival,2,0,0,Medium,4,Rajahmundry,1841
06-08-2023,Lemon Pickle,2660,Windy,Regional Festival,2,5,0,High,5,Meerut,2721
06-08-2023,Coconut Chutney,1957,Windy,Regional Festival,2,10,20,Low,5,Visakhapatnam ,2005
06-08-2023,Rasgulla,2278,Cloudy,Regional Festival,2,0,10,High,4,Vijayawada,2319
06-08-2023,Gulab Jamun Mix,2222,Cloudy,Regional Festival,2,0,20,Medium,5,Lucknow,2136
06-08-2023,Lassi,1734,Cloudy,Regional Festival,2,0,15,High,3,Visakhapatnam ,1848
06-08-2023,Bhel Puri Mix,2043,Cloudy,Regional Festival,2,0,10,Medium,4,Visakhapatnam ,2025
06-08-2023,Pav Bhaji Masala,2156,Sunny,Regional Festival,2,0,5,Low,5,Indore,2185
06-08-2023,Chole Masala,1704,Windy,Regional Festival,2,20,15,Low,5,Indore,1978
06-08-2023,Tamarind Paste,1337,Cloudy,Regional Festival,2,15,5,High,3,Bangalore,1528
06-08-2023,Ready-to-eat Curry Packs,1970,Sunny,Regional Festival,2,0,10,Low,5,Kota,2032
06-08-2023,Parle-G Biscuits,2506,Rainy,Regional Festival,2,10,0,Low,5,Zirakpur,2716
06-08-2023,Thums Up,1328,Rainy,Regional Festival,2,15,15,Low,5,Zirakpur,1524
06-08-2023,Frooti,1762,Rainy,Regional Festival,2,5,5,High,5,Jalandhar,1930
06-08-2023,Hajmola Tablets,2573,Sunny,Regional Festival,2,15,10,High,3,Jalandhar,2772
06-08-2023,Haldiram's Namkeen,1620,Cloudy,Regional Festival,2,10,0,Low,5,Amritsar,1890
06-08-2023,Chyawanprash,2545,Cloudy,Regional Festival,2,15,0,High,3,Karimnagar,2794
13-08-2023,Basmati Rice,1401,Cloudy,No event,0,0,20,High,4,Visakhapatnam ,1294
13-08-2023,Turmeric Powder,2816,Windy,No event,0,20,15,Low,3,Karimnagar,2851
13-08-2023,Red Chilli Powder,2037,Cloudy,No event,0,5,0,High,3,Jalandhar,1987
13-08-2023,Cumin Seeds,2506,Sunny,No event,0,10,20,Low,3,Amravati,2552
13-08-2023,Coriander Powder,1256,Cloudy,No event,0,5,0,Medium,4,Jalandhar,1295
13-08-2023,Garam Masala,2175,Rainy,No event,0,5,15,Medium,3,Rajahmundry,2160
13-08-2023,Toor Dal,1354,Rainy,No event,0,5,5,High,4,Meerut,1350
13-08-2023,Chana Dal,1323,Cloudy,No event,0,20,5,Low,3,Bhopal,1525
13-08-2023,Urad Dal,2215,Sunny,No event,0,5,0,High,5,Amritsar,2324
13-08-2023,Moong Dal,1663,Rainy,No event,0,20,15,Medium,5,Visakhapatnam ,1775
13-08-2023,Jaggery,2075,Rainy,No event,0,5,0,High,3,Kurnool,2152
13-08-2023,Ghee,2789,Sunny,No event,0,15,5,High,3,Amritsar,2988
13-08-2023,Paneer,1939,Rainy,No event,0,0,15,Low,4,Guntur,1882
13-08-2023,Coconut Oil,2545,Cloudy,No event,0,15,5,Low,4,Kota,2608
13-08-2023,Mustard Oil,2748,Rainy,No event,0,10,5,High,5,Zirakpur,2774
13-08-2023,Aam Papad,2766,Windy,No event,0,15,15,High,3,Zirakpur,2846
13-08-2023,Mango Pickle,2245,Sunny,No event,0,15,10,Medium,4,Ludhiana,2405
13-08-2023,Papad,1874,Cloudy,No event,0,0,0,Medium,4,Rajahmundry,1844
13-08-2023,Idli Rice,2800,Cloudy,No event,0,5,10,Low,3,Tirupati,2730
13-08-2023,Sambar Powder,1788,Sunny,No event,0,20,5,High,5,Hyderabad,1926
13-08-2023,Aloo Bhujia,1509,Cloudy,No event,0,0,10,High,4,Visakhapatnam ,1467
13-08-2023,Kaju Katli,1980,Windy,No event,0,15,10,Low,5,Amritsar,2097
13-08-2023,Besan,1389,Windy,No event,0,10,10,Medium,5,Aurangabad,1411
13-08-2023,Aata (Wheat Flour),2014,Windy,No event,0,5,5,Medium,3,Zirakpur,2117
13-08-2023,Mango Juice,2613,Windy,No event,0,10,20,High,4,Jalandhar,2604
13-08-2023,Lemon Pickle,2754,Rainy,No event,0,15,10,High,3,Ludhiana,2875
13-08-2023,Coconut Chutney,1491,Windy,No event,0,5,20,Medium,4,Vijayawada,1440
13-08-2023,Rasgulla,1122,Sunny,No event,0,0,15,Low,3,Kota,1039
13-08-2023,Gulab Jamun Mix,2112,Cloudy,No event,0,0,10,High,4,Bhopal,2138
13-08-2023,Lassi,2717,Cloudy,No event,0,10,10,Low,4,Guntur,2667
13-08-2023,Bhel Puri Mix,2842,Rainy,No event,0,10,15,Low,3,Rajahmundry,2781
13-08-2023,Pav Bhaji Masala,1358,Cloudy,No event,0,5,10,High,4,Indore,1395
13-08-2023,Chole Masala,2284,Cloudy,No event,0,0,0,High,4,Guntur,2302
13-08-2023,Tamarind Paste,2046,Rainy,No event,0,15,5,High,4,Hyderabad,2118
13-08-2023,Ready-to-eat Curry Packs,1324,Windy,No event,0,0,15,High,5,Ludhiana,1205
13-08-2023,Parle-G Biscuits,2036,Windy,No event,0,10,0,High,4,Amravati,2174
13-08-2023,Thums Up,2795,Cloudy,No event,0,15,20,Low,4,Ludhiana,2857
13-08-2023,Frooti,2638,Windy,No event,0,5,10,Low,3,Lucknow,2661
13-08-2023,Hajmola Tablets,1885,Sunny,No event,0,10,15,Low,5,Kota,1992
13-08-2023,Haldiram's Namkeen,2379,Cloudy,No event,0,0,5,Medium,5,Lucknow,2367
13-08-2023,Chyawanprash,2784,Cloudy,No event,0,10,5,Low,3,Zirakpur,2759
20-08-2023,Basmati Rice,2360,Cloudy,Christmas,3,10,5,High,4,Kurnool,2648
20-08-2023,Turmeric Powder,1458,Cloudy,Christmas,3,20,20,Low,5,Meerut,1677
20-08-2023,Red Chilli Powder,1881,Cloudy,Christmas,3,20,20,High,5,Amritsar,2158
20-08-2023,Cumin Seeds,1937,Cloudy,Christmas,3,20,5,Medium,5,Meerut,2209
20-08-2023,Coriander Powder,1576,Cloudy,Christmas,3,0,20,Low,3,Kota,1558
20-08-2023,Garam Masala,1356,Sunny,Christmas,3,5,20,High,3,Guntur,1482
20-08-2023,Toor Dal,1055,Cloudy,Christmas,3,0,0,Low,5,Jalandhar,1169
20-08-2023,Chana Dal,1671,Sunny,Christmas,3,0,0,Low,3,Karimnagar,1851
20-08-2023,Urad Dal,2025,Rainy,Christmas,3,15,10,Low,4,Amravati,2247
20-08-2023,Moong Dal,1843,Windy,Christmas,3,15,20,Low,3,Amravati,2130
20-08-2023,Jaggery,1963,Cloudy,Christmas,3,10,10,Low,4,Visakhapatnam ,2240
20-08-2023,Ghee,2171,Cloudy,Christmas,3,5,0,High,5,Zirakpur,2294
20-08-2023,Paneer,2227,Cloudy,Christmas,3,5,0,Low,4,Rajahmundry,2471
20-08-2023,Coconut Oil,1060,Cloudy,Christmas,3,10,10,Medium,4,Meerut,1345
20-08-2023,Mustard Oil,2204,Cloudy,Christmas,3,0,10,Low,5,Karimnagar,2264
20-08-2023,Aam Papad,1472,Sunny,Christmas,3,5,15,High,5,Lucknow,1655
20-08-2023,Mango Pickle,2654,Windy,Christmas,3,15,15,Medium,4,Kurnool,2905
20-08-2023,Papad,2429,Sunny,Christmas,3,10,10,Low,4,Amravati,2645
20-08-2023,Idli Rice,2648,Windy,Christmas,3,10,10,Low,4,Kurnool,2782
20-08-2023,Sambar Powder,1121,Windy,Christmas,3,20,5,Low,5,Bhopal,1426
20-08-2023,Aloo Bhujia,2444,Cloudy,Christmas,3,5,15,Low,5,Ludhiana,2534
20-08-2023,Kaju Katli,1458,Windy,Christmas,3,20,20,Low,3,Amravati,1796
20-08-2023,Besan,1637,Windy,Christmas,3,10,5,Medium,5,Rajahmundry,1931
20-08-2023,Aata (Wheat Flour),2298,Sunny,Christmas,3,0,10,Medium,3,Ludhiana,2304
20-08-2023,Mango Juice,1769,Rainy,Christmas,3,20,5,Low,5,Jalandhar,2171
20-08-2023,Lemon Pickle,1383,Rainy,Christmas,3,0,10,Low,4,Tirupati,1517
20-08-2023,Coconut Chutney,2872,Cloudy,Christmas,3,15,20,High,5,Rajahmundry,3094
20-08-2023,Rasgulla,1606,Rainy,Christmas,3,0,0,Medium,3,Guntur,1667
20-08-2023,Gulab Jamun Mix,1215,Rainy,Christmas,3,15,10,High,4,Zirakpur,1547
20-08-2023,Lassi,1971,Rainy,Christmas,3,5,15,High,3,Amravati,1996
20-08-2023,Bhel Puri Mix,2648,Sunny,Christmas,3,15,5,High,5,Vijayawada,2866
20-08-2023,Pav Bhaji Masala,2651,Windy,Christmas,3,20,15,Medium,3,Kota,2876
20-08-2023,Chole Masala,2710,Rainy,Christmas,3,0,15,High,4,Bhopal,2868
20-08-2023,Tamarind Paste,2594,Sunny,Christmas,3,10,20,Medium,5,Tirupati,2644
20-08-2023,Ready-to-eat Curry Packs,2440,Rainy,Christmas,3,20,10,Low,3,Bangalore,2739
20-08-2023,Parle-G Biscuits,1175,Sunny,Christmas,3,5,10,Low,4,Bhopal,1355
20-08-2023,Thums Up,2758,Rainy,Christmas,3,15,20,Low,5,Jalandhar,2883
20-08-2023,Frooti,2782,Cloudy,Christmas,3,10,10,Low,3,Jalandhar,2941
20-08-2023,Hajmola Tablets,2709,Sunny,Christmas,3,15,20,Medium,5,Bangalore,2985
20-08-2023,Haldiram's Namkeen,1332,Sunny,Christmas,3,0,10,Medium,3,Lucknow,1471
20-08-2023,Chyawanprash,2733,Cloudy,Christmas,3,0,0,Low,3,Vijayawada,2941
27-08-2023,Basmati Rice,1471,Rainy,No event,0,0,0,Low,4,Rajahmundry,1444
27-08-2023,Turmeric Powder,1563,Rainy,No event,0,20,10,High,4,Jalandhar,1774
27-08-2023,Red Chilli Powder,1993,Windy,No event,0,10,20,Low,3,Amravati,1961
27-08-2023,Cumin Seeds,1285,Sunny,No event,0,15,20,Low,5,Bangalore,1422
27-08-2023,Coriander Powder,2660,Windy,No event,0,20,0,Low,3,Tirupati,2959
27-08-2023,Garam Masala,1120,Windy,No event,0,15,5,Low,3,Meerut,1341
27-08-2023,Toor Dal,1565,Cloudy,No event,0,5,5,Low,5,Guntur,1650
27-08-2023,Chana Dal,2271,Windy,No event,0,15,20,Low,5,Amritsar,2347
27-08-2023,Urad Dal,1840,Cloudy,No event,0,15,5,Low,4,Tirupati,1995
27-08-2023,Moong Dal,1845,Cloudy,No event,0,0,5,High,4,Vijayawada,1844
27-08-2023,Jaggery,1897,Cloudy,No event,0,0,5,Low,3,Bangalore,1970
27-08-2023,Ghee,1917,Rainy,No event,0,20,10,Low,5,Rajahmundry,2127
27-08-2023,Paneer,2816,Windy,No event,0,15,5,Low,3,Hyderabad,2842
27-08-2023,Coconut Oil,2756,Cloudy,No event,0,15,5,Low,4,Vijayawada,2850
27-08-2023,Mustard Oil,1086,Windy,No event,0,0,15,Medium,5,Amravati,961
27-08-2023,Aam Papad,1492,Cloudy,No event,0,15,0,High,3,Tirupati,1662
27-08-2023,Mango Pickle,2495,Rainy,No event,0,20,15,Medium,4,Amritsar,2629
27-08-2023,Papad,1165,Sunny,No event,0,0,20,High,3,Bangalore,1152
27-08-2023,Idli Rice,2033,Rainy,No event,0,15,15,Medium,3,Aurangabad,2087
27-08-2023,Sambar Powder,2459,Rainy,No event,0,15,20,High,5,Bhopal,2505
27-08-2023,Aloo Bhujia,2818,Rainy,No event,0,20,0,Low,3,Rajahmundry,2934
27-08-2023,Kaju Katli,2056,Sunny,No event,0,20,5,Low,5,Karimnagar,2131
27-08-2023,Besan,1688,Cloudy,No event,0,0,20,High,4,Karimnagar,1569
27-08-2023,Aata (Wheat Flour),1505,Rainy,No event,0,20,10,Medium,3,Amritsar,1623
27-08-2023,Mango Juice,2568,Rainy,No event,0,5,5,Low,5,Indore,2603
27-08-2023,Lemon Pickle,1746,Sunny,No event,0,0,0,High,4,Tirupati,1826
27-08-2023,Coconut Chutney,2764,Sunny,No event,0,10,15,Low,3,Rajahmundry,2752
27-08-2023,Rasgulla,2762,Windy,No event,0,20,15,Low,5,Ludhiana,2819
27-08-2023,Gulab Jamun Mix,1945,Windy,No event,0,15,0,Low,4,Tirupati,2023
27-08-2023,Lassi,2581,Rainy,No event,0,15,20,Low,4,Hyderabad,2597
27-08-2023,Bhel Puri Mix,1918,Cloudy,No event,0,10,5,Low,3,Zirakpur,2047
27-08-2023,Pav Bhaji Masala,2663,Sunny,No event,0,20,0,Medium,5,Kota,2823
27-08-2023,Chole Masala,2503,Rainy,No event,0,15,0,Low,4,Amravati,2672
27-08-2023,Tamarind Paste,2728,Sunny,No event,0,10,10,Low,5,Tirupati,2689
27-08-2023,Ready-to-eat Curry Packs,1253,Sunny,No event,0,20,20,Low,5,Bhopal,1259
27-08-2023,Parle-G Biscuits,2938,Sunny,No event,0,0,0,Medium,3,Zirakpur,2903
