Date,Product Name & Brand,Past Week Sales,Weather Pattern,Event,Event_Impact_Level,Promotions (Discount),Competitor Action (Discount),Advertising,Economic Indicator,Store Location,Sales in Week (Target)
2023-07-09,Turmeric Powder,1752,Windy,Regional Festival,2,0,10,Low,5,Meerut,1771
2023-07-09,Red Chilli Powder,1530,Windy,Minor Event,1,10,5,Medium,3,Karnal,1713
2023-07-09,Cumin Seeds,1143,Sunny,Independence Day,3,20,0,Medium,4,Jaipur,1465
2023-07-09,Coriander Powder,1455,Rainy,Republic Day,3,20,20,Medium,4,Ludhiana,1663
2023-07-09,Garam Masala,2728,Windy,Sunday,1,5,15,Low,3,Jalandhar,2726
2023-07-09,Toor Dal,1463,Rainy,Pongal,2,10,15,Low,3,Bhopal,1650
2023-07-09,Chana Dal,2293,Rainy,Republic Day,3,10,20,Medium,5,Aurangabad,2504
2023-07-09,Urad Dal,2304,Cloudy,Minor Event,1,5,5,Medium,4,Sangli,2469
2023-07-09,Moong Dal,2488,Windy,Minor Event,1,10,10,High,4,Vijayawada,2632
2023-07-09,Jaggery,2299,Rainy,Republic Day,3,20,15,Low,5,Lucknow,2508
2023-07-09,Ghee,2070,Cloudy,Eid-ul-Fitr,3,15,15,High,4,Meerut,2288
2023-07-09,Paneer,1380,Windy,Onam,2,10,20,High,3,Kochi,1452
2023-07-09,Coconut Oil,2868,Windy,Republic Day,3,20,5,Medium,4,Bhopal,3131
2023-07-09,Mustard Oil,1539,Windy,Holi,3,0,20,Low,4,Vijayawada,1554
2023-07-09,Aam Papad,1892,Cloudy,Gudi Padwa,2,5,0,Low,4,Jaipur,2053
2023-07-09,Mango Pickle,2326,Rainy,None,0,0,20,Medium,5,Vizag ,2237
2023-07-09,Papad,2291,Cloudy,Guru Nanak Jayanti,3,10,15,High,3,Rajahmundry,2449
2023-07-09,Idli Rice,1957,Cloudy,Onam,2,10,20,Low,5,Rajahmundry,2005
2023-07-09,Sambar Powder,2278,Cloudy,None,0,10,15,High,4,Vijayawada,2294
2023-07-09,Aloo Bhujia,1063,Cloudy,None,0,20,15,Medium,4,Lucknow,1261
2023-07-09,Kaju Katli,2043,Rainy,Durga Puja,3,0,10,Medium,4,Kochi,2075
2023-07-09,Besan,2156,Sunny,Navratri,3,0,5,Low,5,Indore,2235
2023-07-09,Aata (Wheat Flour),1704,Windy,Onam,2,20,15,Low,5,Indore,1978
2023-07-09,Mango Juice,1337,Cloudy,Navratri,3,15,5,High,3,Bangalore,1578
2023-07-09,Lemon Pickle,1970,Sunny,Regional Festival,2,0,10,Low,5,Jaipur,2032
2023-07-09,Coconut Chutney,1110,Rainy,Holi,3,0,20,High,5,Chandigarh,1160
2023-07-09,Rasgulla,1040,Cloudy,Durga Puja,3,20,10,Low,4,Kochi,1406
2023-07-09,Gulab Jamun Mix,2855,Rainy,Onam,2,0,20,High,5,Aurangabad,2806
2023-07-09,Lassi,2416,Cloudy,Independence Day,3,0,5,High,5,Sangli,2581
2023-07-09,Bhel Puri Mix,1663,Rainy,Gudi Padwa,2,10,15,Medium,3,Indore,1851
2023-07-09,Pav Bhaji Masala,2388,Windy,Republic Day,3,5,15,Medium,3,Vijayawada,2520
2023-07-09,Chole Masala,1267,Windy,Makar Sankranti,2,15,20,High,3,Karnal,1465
2023-07-09,Tamarind Paste,2037,Windy,Republic Day,3,5,0,High,3,Karnal,2137
2023-07-09,Ready-to-eat Curry Packs,1146,Sunny,Minor Event,1,20,20,Low,5,Sangli,1218
2023-07-09,Parle-G Biscuits,1256,Cloudy,Makar Sankranti,2,0,5,Medium,4,Jalandhar,1320
2023-07-09,Thums Up,2422,Rainy,Baisakhi,2,15,20,High,5,Rajahmundry,2554
2023-07-09,Frooti,1496,Cloudy,Sunday,1,10,5,High,5,Indore,1592
2023-07-09,Hajmola Tablets,2904,Cloudy,Pongal,2,20,0,High,3,Bhopal,3193
2023-07-09,Haldiram's Namkeen,1663,Rainy,Durga Puja,3,20,15,Medium,5,Sangli,1925
2023-07-09,Chyawanprash,2075,Rainy,Baisakhi,2,5,0,High,3,Karnal,2252
2023-07-16,Basmati Rice,2233,Sunny,Eid-ul-Adha,3,5,20,Medium,3,Amritsar,2407
2023-07-16,Turmeric Powder,2865,Rainy,Guru Nanak Jayanti,3,15,20,Medium,5,Guntur,3018
2023-07-16,Red Chilli Powder,2519,Rainy,Regional Festival,2,5,0,Medium,4,Vizag ,2607
2023-07-16,Cumin Seeds,2843,Rainy,Raksha Bandhan,2,5,10,High,3,Chandigarh,2943
2023-07-16,Coriander Powder,1446,Windy,Baisakhi,2,0,5,Low,5,Kochi,1529
2023-07-16,Garam Masala,2551,Windy,Holi,3,5,5,Medium,3,Indore,2647
2023-07-16,Toor Dal,2625,Sunny,Makar Sankranti,2,10,5,High,4,Sangli,2771
2023-07-16,Chana Dal,2800,Cloudy,Regional Festival,2,5,10,Low,3,Guntur,2830
2023-07-16,Urad Dal,1788,Sunny,Gudi Padwa,2,5,10,High,3,Hyderabad,1851
2023-07-16,Moong Dal,2248,Cloudy,Raksha Bandhan,2,20,20,Low,5,Vizag ,2503
2023-07-16,Jaggery,1389,Windy,Baisakhi,2,10,10,Medium,5,Aurangabad,1511
2023-07-16,Ghee,2970,Windy,Sunday,1,5,5,Low,5,Chandigarh,3017
2023-07-16,Paneer,1148,Cloudy,Gudi Padwa,2,10,15,High,5,Guntur,1294
2023-07-16,Coconut Oil,2296,Windy,Gudi Padwa,2,15,5,Medium,3,Vijayawada,2488
2023-07-16,Mustard Oil,2134,Sunny,Independence Day,3,5,0,High,5,Kochi,2235
2023-07-16,Aam Papad,2717,Cloudy,Minor Event,1,10,10,Low,4,Sangli,2717
2023-07-16,Mango Pickle,1270,Rainy,Raksha Bandhan,2,15,0,Low,5,Rajahmundry,1427
2023-07-16,Papad,2712,Cloudy,Holi,3,5,5,Medium,4,Guntur,2955
2023-07-16,Idli Rice,2495,Cloudy,Diwali,3,10,15,Medium,5,Vijayawada,2592
2023-07-16,Sambar Powder,1324,Sunny,Minor Event,1,0,15,High,5,Rajahmundry,1255
2023-07-16,Aloo Bhujia,2036,Windy,Regional Festival,2,10,0,High,4,Sangli,2274
2023-07-16,Kaju Katli,2527,Cloudy,Republic Day,3,5,15,Low,4,Ludhiana,2569
2023-07-16,Besan,2210,Windy,None,0,20,15,Medium,3,Karnal,2265
2023-07-16,Aata (Wheat Flour),2559,Cloudy,Navratri,3,5,0,High,4,Bangalore,2722
2023-07-16,Mango Juice,1733,Rainy,Independence Day,3,5,10,Low,4,Rajahmundry,1873
2023-07-16,Lemon Pickle,2792,Rainy,Baisakhi,2,5,0,Low,3,Hyderabad,2891
2023-07-16,Coconut Chutney,2699,Cloudy,Eid-ul-Fitr,3,5,10,Medium,3,Lucknow,2804
2023-07-16,Rasgulla,1458,Cloudy,Onam,2,20,20,Low,5,Meerut,1627
2023-07-16,Gulab Jamun Mix,1881,Cloudy,Christmas,3,20,20,High,5,Amritsar,2158
2023-07-16,Lassi,1937,Cloudy,Diwali,3,5,15,Medium,5,Meerut,2009
2023-07-16,Bhel Puri Mix,1576,Cloudy,Guru Nanak Jayanti,3,20,15,Low,3,Jaipur,1783
2023-07-16,Pav Bhaji Masala,1382,Sunny,Gudi Padwa,2,10,15,Low,3,Guntur,1447
2023-07-16,Chole Masala,2624,Windy,Minor Event,1,0,0,Low,4,Sangli,2766
2023-07-16,Tamarind Paste,1315,Windy,Pongal,2,5,10,Low,5,Amritsar,1471
2023-07-16,Ready-to-eat Curry Packs,2808,Cloudy,Republic Day,3,0,15,Medium,3,Tirupati,2831
2023-07-16,Parle-G Biscuits,2585,Windy,Durga Puja,3,5,10,High,3,Kochi,2830
2023-07-16,Thums Up,2171,Cloudy,Diwali,3,5,0,High,5,Sangli,2294
2023-07-16,Frooti,2405,Cloudy,Sunday,1,0,0,Medium,3,Rajahmundry,2443
2023-07-16,Hajmola Tablets,2566,Cloudy,Holi,3,10,5,Low,4,Meerut,2702
2023-07-16,Haldiram's Namkeen,2852,Rainy,Republic Day,3,10,20,High,3,Lucknow,2947
2023-07-16,Chyawanprash,2694,Windy,Regional Festival,2,15,10,High,3,Jaipur,2905
2023-07-23,Basmati Rice,2896,Windy,Guru Nanak Jayanti,3,20,10,Medium,5,Vizag ,3245
2023-07-23,Turmeric Powder,2570,Windy,Holi,3,10,20,Medium,3,Karnal,2751
2023-07-23,Red Chilli Powder,2689,Windy,Independence Day,3,10,5,Low,3,Rajahmundry,2963
2023-07-23,Cumin Seeds,1679,Windy,Independence Day,3,10,20,Medium,3,Amritsar,1894
2023-07-23,Coriander Powder,1363,Sunny,Eid-ul-Fitr,3,20,10,Medium,4,Jalandhar,1634
2023-07-23,Garam Masala,2495,Cloudy,Pongal,2,20,0,Low,5,Karnal,2889
2023-07-23,Toor Dal,1615,Sunny,Holi,3,0,10,Low,4,Vizag ,1700
2023-07-23,Chana Dal,2824,Sunny,Sunday,1,5,5,High,5,Tirupati,2878
2023-07-23,Urad Dal,1463,Sunny,Regional Festival,2,20,15,Low,5,Karnal,1606
2023-07-23,Moong Dal,1848,Rainy,Christmas,3,10,0,Low,4,Sangli,2092
2023-07-23,Jaggery,1825,Rainy,Diwali,3,10,15,High,5,Kochi,2082
2023-07-23,Ghee,2556,Rainy,Independence Day,3,20,15,Low,3,Sangli,2782
2023-07-23,Paneer,1831,Rainy,Durga Puja,3,10,20,Low,4,Tirupati,1949
2023-07-23,Coconut Oil,1619,Cloudy,Durga Puja,3,10,20,High,3,Bhopal,1863
2023-07-23,Mustard Oil,1185,Rainy,Pongal,2,5,0,High,3,Jaipur,1293
2023-07-23,Aam Papad,1600,Sunny,Raksha Bandhan,2,10,20,High,3,Kochi,1760
2023-07-23,Mango Pickle,2941,Sunny,Independence Day,3,0,5,High,3,Bhopal,3141
2023-07-23,Papad,2758,Rainy,Republic Day,3,15,20,Low,5,Bangalore,2883
2023-07-23,Idli Rice,2782,Cloudy,Raksha Bandhan,2,10,0,Low,5,Jalandhar,2941
2023-07-23,Sambar Powder,1789,Sunny,Durga Puja,3,20,10,Medium,3,Bangalore,2066
2023-07-23,Aloo Bhujia,2520,Sunny,Navratri,3,15,0,Low,4,Sangli,2859
2023-07-23,Kaju Katli,2733,Cloudy,Regional Festival,2,0,0,Low,3,Vijayawada,2891
2023-07-23,Besan,2576,Rainy,Onam,2,0,20,Medium,4,Rajahmundry,2552
2023-07-23,Aata (Wheat Flour),1598,Rainy,Makar Sankranti,2,15,5,Low,5,Bangalore,1831
2023-07-23,Mango Juice,2979,Sunny,Sunday,1,0,20,High,3,Ludhiana,2899
2023-07-23,Lemon Pickle,2660,Sunny,Makar Sankranti,2,20,0,Low,3,Ludhiana,3059
2023-07-23,Coconut Chutney,2220,Windy,Independence Day,3,5,20,Low,3,Meerut,2257
2023-07-23,Rasgulla,1199,Cloudy,None,0,15,5,Low,3,Aurangabad,1243
2023-07-23,Gulab Jamun Mix,2523,Sunny,Gudi Padwa,2,5,5,Medium,5,Rajahmundry,2589
2023-07-23,Lassi,2672,Sunny,Pongal,2,0,10,High,4,Kochi,2727
2023-07-23,Bhel Puri Mix,2777,Windy,Makar Sankranti,2,20,10,Medium,3,Vijayawada,3078
2023-07-23,Pav Bhaji Masala,1917,Sunny,Sunday,1,20,10,Low,5,Jalandhar,2177
2023-07-23,Chole Masala,1472,Windy,Durga Puja,3,5,20,Low,3,Hyderabad,1473
2023-07-23,Tamarind Paste,1325,Cloudy,Durga Puja,3,5,0,Medium,3,Vijayawada,1441
2023-07-23,Ready-to-eat Curry Packs,1439,Windy,Durga Puja,3,10,10,Medium,4,Guntur,1730
2023-07-23,Parle-G Biscuits,1172,Sunny,Diwali,3,20,0,Low,5,Indore,1425
2023-07-23,Thums Up,1165,Rainy,Diwali,3,0,20,High,3,Lucknow,1302
2023-07-23,Frooti,1579,Rainy,Durga Puja,3,15,0,Medium,4,Aurangabad,1870
2023-07-23,Hajmola Tablets,2288,Windy,Durga Puja,3,0,10,Low,4,Karnal,2296
2023-07-23,Haldiram's Namkeen,2660,Rainy,Guru Nanak Jayanti,3,15,0,Low,4,Jalandhar,2982
2023-07-23,Chyawanprash,1688,Sunny,Eid-ul-Adha,3,0,20,High,4,Amritsar,1719
2023-07-30,Basmati Rice,2348,Rainy,Minor Event,1,10,5,Low,4,Amritsar,2555
2023-07-30,Turmeric Powder,1622,Rainy,Makar Sankranti,2,5,20,High,3,Indore,1717
2023-07-30,Red Chilli Powder,2391,Windy,Onam,2,0,10,Low,5,Hyderabad,2429
2023-07-30,Cumin Seeds,2599,Cloudy,Onam,2,15,20,Low,3,Guntur,2739
2023-07-30,Coriander Powder,1032,Windy,Diwali,3,15,0,High,5,Ludhiana,1352
2023-07-30,Garam Masala,2052,Windy,Eid-ul-Adha,3,0,0,Medium,4,Tirupati,2140
2023-07-30,Toor Dal,1834,Sunny,Guru Nanak Jayanti,3,5,10,Low,4,Bhopal,1906
2023-07-30,Chana Dal,2589,Cloudy,Makar Sankranti,2,20,20,High,5,Hyderabad,2826
2023-07-30,Urad Dal,1767,Windy,Republic Day,3,5,20,Low,4,Ludhiana,1884
2023-07-30,Moong Dal,1122,Sunny,Republic Day,3,15,5,Medium,3,Bhopal,1382
2023-07-30,Jaggery,2996,Sunny,Minor Event,1,10,0,Low,3,Karnal,3140
2023-07-30,Ghee,2608,Rainy,Regional Festival,2,20,20,Low,4,Jalandhar,2713
2023-07-30,Paneer,2100,Windy,Sunday,1,5,20,High,3,Vijayawada,2031
2023-07-30,Coconut Oil,1414,Rainy,Navratri,3,10,5,Medium,4,Ludhiana,1635
2023-07-30,Mustard Oil,2038,Sunny,None,0,10,10,High,5,Chandigarh,2182
2023-07-30,Aam Papad,2436,Cloudy,Eid-ul-Fitr,3,10,0,Medium,3,Hyderabad,2659
2023-07-30,Mango Pickle,1626,Rainy,Independence Day,3,10,0,Low,5,Vijayawada,1884
2023-07-30,Papad,1484,Windy,None,0,15,20,Low,3,Rajahmundry,1511
2023-07-30,Idli Rice,1899,Windy,Independence Day,3,15,10,High,4,Lucknow,2143
2023-07-30,Sambar Powder,2302,Sunny,Gudi Padwa,2,15,5,High,3,Jalandhar,2453
2023-07-30,Aloo Bhujia,2329,Cloudy,Sunday,1,20,20,Low,5,Guntur,2502
2023-07-30,Kaju Katli,1586,Sunny,Minor Event,1,20,5,Medium,5,Vijayawada,1893
2023-07-30,Besan,1897,Rainy,Minor Event,1,15,10,Low,4,Vijayawada,2026
2023-07-30,Aata (Wheat Flour),1222,Sunny,Holi,3,15,15,Low,4,Guntur,1466
2023-07-30,Mango Juice,2601,Windy,Makar Sankranti,2,0,5,Low,3,Vijayawada,2617
2023-07-30,Lemon Pickle,1475,Windy,Eid-ul-Adha,3,0,15,Low,5,Amritsar,1487
2023-07-30,Coconut Chutney,2361,Cloudy,Navratri,3,0,20,Medium,4,Amritsar,2426
2023-07-30,Rasgulla,1710,Rainy,Onam,2,20,10,Low,3,Rajahmundry,1876
2023-07-30,Gulab Jamun Mix,1829,Windy,Holi,3,0,20,High,5,Tirupati,1960
2023-07-30,Lassi,2737,Sunny,Onam,2,20,5,High,5,Amritsar,3012
2023-07-30,Bhel Puri Mix,1709,Cloudy,Raksha Bandhan,2,20,20,Medium,4,Hyderabad,1880
2023-07-30,Pav Bhaji Masala,2420,Sunny,Eid-ul-Adha,3,15,10,Medium,4,Bhopal,2590
2023-07-30,Chole Masala,2538,Rainy,Holi,3,20,15,Low,4,Amritsar,2803
2023-07-30,Tamarind Paste,1480,Sunny,Raksha Bandhan,2,15,0,High,4,Vizag ,1773
2023-07-30,Ready-to-eat Curry Packs,2694,Sunny,Pongal,2,20,15,Low,3,Chandigarh,2910
2023-07-30,Parle-G Biscuits,2906,Windy,Raksha Bandhan,2,5,0,High,3,Tirupati,3015
2023-07-30,Thums Up,1934,Sunny,Diwali,3,10,15,Medium,3,Tirupati,2197
2023-07-30,Frooti,1873,Rainy,Makar Sankranti,2,0,5,High,5,Karnal,1901
2023-07-30,Hajmola Tablets,2859,Cloudy,Eid-ul-Adha,3,10,10,Low,3,Bangalore,2983
2023-07-30,Haldiram's Namkeen,2012,Windy,Durga Puja,3,5,15,Medium,4,Rajahmundry,2227
2023-07-30,Chyawanprash,2640,Sunny,Raksha Bandhan,2,20,0,Medium,4,Meerut,2901
2023-08-06,Basmati Rice,1716,Cloudy,Gudi Padwa,2,10,10,Medium,5,Bangalore,1893
2023-08-06,Turmeric Powder,1297,Cloudy,Onam,2,5,20,Low,4,Vijayawada,1381
2023-08-06,Red Chilli Powder,1233,Windy,Minor Event,1,10,10,Low,4,Meerut,1344
2023-08-06,Cumin Seeds,2758,Windy,Republic Day,3,10,10,High,4,Ludhiana,2937
2023-08-06,Coriander Powder,1145,Sunny,Eid-ul-Adha,3,0,15,Medium,4,Jaipur,1187
2023-08-06,Garam Masala,2729,Rainy,Makar Sankranti,2,10,0,High,3,Jalandhar,2938
2023-08-06,Toor Dal,2049,Windy,Durga Puja,3,15,0,Medium,4,Tirupati,2387
2023-08-06,Chana Dal,2169,Windy,Raksha Bandhan,2,20,10,High,5,Sangli,2429
2023-08-06,Urad Dal,1162,Windy,Onam,2,0,0,High,5,Chandigarh,1277
2023-08-06,Moong Dal,2995,Cloudy,Raksha Bandhan,2,15,20,Medium,3,Ludhiana,3187
2023-08-06,Jaggery,1982,Rainy,Pongal,2,0,10,High,5,Vizag ,2008
2023-08-06,Ghee,1603,Sunny,Holi,3,20,0,High,5,Kochi,1899
2023-08-06,Paneer,1646,Rainy,Christmas,3,10,10,High,3,Rajahmundry,1746
2023-08-06,Coconut Oil,1234,Windy,Republic Day,3,20,5,High,3,Sangli,1551
2023-08-06,Mustard Oil,1080,Cloudy,None,0,15,15,High,5,Vizag ,1090
2023-08-06,Aam Papad,1467,Sunny,Makar Sankranti,2,10,20,High,3,Bangalore,1608
2023-08-06,Mango Pickle,1126,Sunny,Gudi Padwa,2,15,0,High,5,Bhopal,1304
2023-08-06,Papad,1912,Rainy,Onam,2,5,0,Low,3,Guntur,2145
2023-08-06,Idli Rice,1675,Sunny,Eid-ul-Adha,3,5,10,Low,4,Kochi,1871
2023-08-06,Sambar Powder,1477,Cloudy,Baisakhi,2,10,5,High,5,Hyderabad,1722
2023-08-06,Aloo Bhujia,1509,Windy,Durga Puja,3,15,20,Low,5,Hyderabad,1766
2023-08-06,Kaju Katli,1258,Cloudy,Diwali,3,10,10,Low,4,Vijayawada,1479
2023-08-06,Besan,1361,Rainy,Guru Nanak Jayanti,3,0,0,Low,3,Karnal,1487
2023-08-06,Aata (Wheat Flour),1007,Cloudy,Diwali,3,20,10,High,5,Meerut,1238
2023-08-06,Mango Juice,2461,Windy,Pongal,2,20,20,High,3,Vizag ,2568
2023-08-06,Lemon Pickle,1193,Cloudy,Eid-ul-Adha,3,10,5,Medium,3,Jalandhar,1448
2023-08-06,Coconut Chutney,2489,Rainy,Independence Day,3,0,5,Low,4,Rajahmundry,2619
2023-08-06,Rasgulla,1513,Sunny,Guru Nanak Jayanti,3,5,0,High,3,Karnal,1700
2023-08-06,Gulab Jamun Mix,2259,Sunny,Navratri,3,15,0,Low,5,Aurangabad,2586
2023-08-06,Lassi,1713,Cloudy,Christmas,3,5,15,Low,4,Indore,1760
2023-08-06,Bhel Puri Mix,2965,Windy,Durga Puja,3,5,20,Low,5,Bangalore,3126
2023-08-06,Pav Bhaji Masala,2513,Windy,Minor Event,1,10,15,Medium,5,Chandigarh,2678
2023-08-06,Chole Masala,1448,Rainy,Makar Sankranti,2,5,10,High,3,Lucknow,1639
2023-08-06,Tamarind Paste,1228,Cloudy,Baisakhi,2,10,15,Low,4,Tirupati,1299
2023-08-06,Ready-to-eat Curry Packs,1594,Sunny,Minor Event,1,15,10,Medium,3,Bangalore,1668
2023-08-06,Parle-G Biscuits,2159,Rainy,Gudi Padwa,2,15,0,High,4,Kochi,2504
2023-08-06,Thums Up,1762,Sunny,Regional Festival,2,15,15,Medium,5,Chandigarh,1857
2023-08-06,Frooti,1527,Windy,Republic Day,3,5,10,High,3,Chandigarh,1721
2023-08-06,Hajmola Tablets,2601,Cloudy,Sunday,1,10,5,Low,4,Vizag ,2750
2023-08-06,Haldiram's Namkeen,2116,Cloudy,Sunday,1,15,5,High,4,Jalandhar,2375
2023-08-06,Chyawanprash,1096,Windy,Republic Day,3,5,15,Low,5,Sangli,1239
2023-08-13,Basmati Rice,2285,Cloudy,Onam,2,15,20,Medium,3,Guntur,2488
2023-08-13,Turmeric Powder,1958,Windy,Raksha Bandhan,2,15,5,Low,4,Karnal,2147
2023-08-13,Red Chilli Powder,2138,Rainy,Eid-ul-Adha,3,0,10,High,4,Vizag ,2194
2023-08-13,Cumin Seeds,2645,Cloudy,Makar Sankranti,2,5,10,Medium,3,Bhopal,2666
2023-08-13,Coriander Powder,1408,Rainy,Sunday,1,0,15,High,4,Bhopal,1394
2023-08-13,Garam Masala,1991,Rainy,Eid-ul-Fitr,3,0,15,Low,5,Tirupati,2123
2023-08-13,Toor Dal,1485,Rainy,Independence Day,3,10,5,Low,4,Ludhiana,1614
2023-08-13,Chana Dal,1092,Windy,Diwali,3,10,15,Low,3,Chandigarh,1316
2023-08-13,Urad Dal,1265,Windy,Pongal,2,20,5,Low,5,Jaipur,1573
2023-08-13,Moong Dal,2112,Sunny,Christmas,3,10,10,High,5,Sangli,2398
2023-08-13,Jaggery,2057,Cloudy,Independence Day,3,10,10,High,4,Vijayawada,2320
2023-08-13,Ghee,2496,Rainy,Navratri,3,10,20,High,4,Guntur,2640
2023-08-13,Paneer,1832,Sunny,Guru Nanak Jayanti,3,10,10,Low,5,Sangli,1999
2023-08-13,Coconut Oil,1640,Cloudy,Minor Event,1,10,15,Low,4,Tirupati,1622
2023-08-13,Mustard Oil,2727,Rainy,Eid-ul-Fitr,3,20,0,High,5,Amritsar,3059
2023-08-13,Aam Papad,1121,Windy,Eid-ul-Adha,3,0,0,Low,3,Jaipur,1294
2023-08-13,Mango Pickle,2981,Rainy,Christmas,3,0,5,Low,4,Jaipur,3123
2023-08-13,Papad,2570,Windy,Gudi Padwa,2,20,10,Medium,5,Rajahmundry,2752
2023-08-13,Idli Rice,2471,Sunny,Gudi Padwa,2,5,20,Medium,4,Tirupati,2421
2023-08-13,Sambar Powder,2839,Rainy,Pongal,2,15,20,Low,3,Aurangabad,2914
2023-08-13,Aloo Bhujia,1569,Rainy,Baisakhi,2,15,20,Medium,3,Rajahmundry,1800
2023-08-13,Kaju Katli,1536,Rainy,Gudi Padwa,2,10,0,Medium,5,Aurangabad,1694
2023-08-13,Besan,1764,Cloudy,Christmas,3,15,20,High,3,Meerut,1956
2023-08-13,Aata (Wheat Flour),2649,Cloudy,Independence Day,3,5,10,Low,4,Chandigarh,2882
2023-08-13,Mango Juice,1484,Sunny,Baisakhi,2,20,10,Low,3,Aurangabad,1764
2023-08-13,Lemon Pickle,1815,Windy,Makar Sankranti,2,5,15,Low,4,Bangalore,1957
2023-08-13,Coconut Chutney,2594,Windy,Regional Festival,2,0,20,Medium,5,Sangli,2551
2023-08-13,Rasgulla,2327,Windy,Eid-ul-Adha,3,10,5,High,3,Kochi,2522
2023-08-13,Gulab Jamun Mix,1840,Cloudy,Navratri,3,10,20,Medium,3,Vizag ,1989
2023-08-13,Lassi,1929,Cloudy,Holi,3,0,0,Low,3,Rajahmundry,2151
2023-08-13,Bhel Puri Mix,2660,Rainy,Onam,2,10,5,High,5,Jalandhar,2795
2023-08-13,Pav Bhaji Masala,1036,Sunny,Eid-ul-Adha,3,20,5,Medium,3,Jaipur,1400
2023-08-13,Chole Masala,2894,Sunny,Minor Event,1,5,5,Low,3,Bangalore,2974
2023-08-13,Tamarind Paste,2829,Cloudy,Baisakhi,2,20,15,Low,4,Jalandhar,2972
2023-08-13,Ready-to-eat Curry Packs,2689,Rainy,Holi,3,10,5,High,4,Rajahmundry,2954
2023-08-13,Parle-G Biscuits,1346,Rainy,Raksha Bandhan,2,0,10,Medium,5,Tirupati,1347
2023-08-13,Thums Up,1338,Sunny,Minor Event,1,0,20,Medium,3,Hyderabad,1368
2023-08-13,Frooti,1573,Windy,Eid-ul-Adha,3,20,15,High,5,Rajahmundry,1945
2023-08-13,Hajmola Tablets,2283,Cloudy,Gudi Padwa,2,5,5,Low,5,Chandigarh,2379
2023-08-13,Haldiram's Namkeen,1815,Sunny,Makar Sankranti,2,20,0,Medium,5,Karnal,2186
2023-08-13,Chyawanprash,1367,Rainy,Onam,2,5,20,Low,5,Ludhiana,1363
2023-08-20,Basmati Rice,2295,Windy,Minor Event,1,5,15,Low,4,Guntur,2390
2023-08-20,Turmeric Powder,1234,Sunny,Pongal,2,0,15,Medium,5,Vizag ,1199
2023-08-20,Red Chilli Powder,1347,Rainy,Onam,2,15,20,Low,4,Guntur,1562
2023-08-20,Cumin Seeds,1797,Windy,Guru Nanak Jayanti,3,10,0,Low,5,Jalandhar,2131
2023-08-20,Coriander Powder,2818,Cloudy,Raksha Bandhan,2,5,5,Medium,5,Meerut,2994
2023-08-20,Garam Masala,2495,Rainy,Minor Event,1,10,5,Low,3,Bangalore,2634
2023-08-20,Toor Dal,1237,Sunny,Eid-ul-Adha,3,15,20,Low,5,Kochi,1471
2023-08-20,Chana Dal,2135,Cloudy,Holi,3,10,15,High,3,Ludhiana,2373
2023-08-20,Urad Dal,1374,Windy,Onam,2,20,20,Medium,4,Guntur,1518
2023-08-20,Moong Dal,1491,Rainy,Durga Puja,3,20,20,Medium,5,Lucknow,1678
2023-08-20,Jaggery,1827,Windy,Holi,3,15,10,High,5,Amritsar,2066
2023-08-20,Ghee,2677,Rainy,Minor Event,1,10,0,High,3,Vizag ,2822
2023-08-20,Paneer,2183,Cloudy,Independence Day,3,10,10,Low,3,Meerut,2283
2023-08-20,Coconut Oil,1386,Rainy,Eid-ul-Fitr,3,20,0,Medium,3,Ludhiana,1763
2023-08-20,Mustard Oil,1347,Rainy,Baisakhi,2,10,20,Low,3,Vizag ,1371
2023-08-20,Aam Papad,2742,Sunny,Eid-ul-Adha,3,0,0,Medium,5,Jaipur,2879
2023-08-20,Mango Pickle,2849,Rainy,Holi,3,20,0,High,3,Sangli,3261
2023-08-20,Papad,2717,Windy,Minor Event,1,20,20,High,3,Amritsar,2780
2023-08-20,Idli Rice,2727,Rainy,Baisakhi,2,10,0,Medium,3,Hyderabad,3013
2023-08-20,Sambar Powder,1023,Cloudy,Regional Festival,2,20,20,Low,3,Amritsar,1137
2023-08-20,Aloo Bhujia,1377,Sunny,Eid-ul-Adha,3,20,20,Low,4,Bhopal,1602
2023-08-20,Kaju Katli,1154,Windy,Minor Event,1,0,20,Low,4,Bhopal,1004
2023-08-20,Besan,1258,Cloudy,Independence Day,3,20,0,High,3,Vizag ,1558
2023-08-20,Aata (Wheat Flour),2797,Rainy,Onam,2,5,20,High,5,Meerut,2903
2023-08-20,Mango Juice,1951,Sunny,Guru Nanak Jayanti,3,20,10,Medium,5,Sangli,2221
2023-08-20,Lemon Pickle,1849,Rainy,Diwali,3,15,20,Low,3,Jaipur,2047
2023-08-20,Coconut Chutney,2492,Rainy,Diwali,3,20,10,Medium,5,Vizag ,2728
2023-08-20,Rasgulla,1148,Rainy,Pongal,2,0,10,Low,5,Guntur,1122
2023-08-20,Gulab Jamun Mix,2208,Rainy,Raksha Bandhan,2,0,10,Low,3,Hyderabad,2199
2023-08-20,Lassi,2943,Windy,Navratri,3,15,20,Medium,3,Meerut,3190
2023-08-20,Bhel Puri Mix,1918,Cloudy,Eid-ul-Fitr,3,15,15,High,4,Chandigarh,2182
2023-08-20,Pav Bhaji Masala,2584,Windy,Baisakhi,2,20,20,High,4,Kochi,2704
2023-08-20,Chole Masala,2494,Cloudy,Pongal,2,15,5,High,5,Meerut,2711
